BIZ,DEP,SEC,Module,Code_Course,Course_Content,Course_Name,Position
TECH,PRO,IRS,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",Sr.Opr
TECH,PRO,IRS,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Sr.Opr
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Sr.Opr
TECH,PRO,IRS,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Sr.Opr
TECH,PRO,IRS,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Sr.Opr
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Sr.Opr
TECH,PRO,IRS,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-007,"Process Inspection of product( Almatex & Olester  )","Process Inspection of product( Almatex & Olester  )",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-006,"Process Inspection of product( ESTAR , Vinyl , Polyester )","Process Inspection of product( ESTAR , Vinyl , Polyester )",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-005,"Field Operation","Field Operation",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-004,"(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า","(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-008,"Process Inspection of product ( Uvan   )","Process Inspection of product ( Uvan   )",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-012,"Multi Skill","Multi Skill",Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-012,"Multi Skill","Multi Skill",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-008,"Process Inspection of product ( Uvan   )","Process Inspection of product ( Uvan   )",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-004,"(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า","(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-005,"Field Operation","Field Operation",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-006,"Process Inspection of product( ESTAR , Vinyl , Polyester )","Process Inspection of product( ESTAR , Vinyl , Polyester )",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-007,"Process Inspection of product( Almatex & Olester  )","Process Inspection of product( Almatex & Olester  )",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",Sr.Opr
TECH,PRO,IRS,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",Sr.Opr
TECH,PRO,IRS,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Sr.Opr
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Sr.Opr
TECH,PRO,IRS,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Sr.Opr
TECH,PRO,IRS,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Sr.Opr
TECH,PRO,IRS,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Foreman
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-008,"ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ","ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ",Foreman
TECH,PRO,IRS,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Foreman
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Foreman
TECH,PRO,IRS,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-007,"Process Inspection of product( Almatex & Olester  )","Process Inspection of product( Almatex & Olester  )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-006,"Process Inspection of product( ESTAR , Vinyl , Polyester )","Process Inspection of product( ESTAR , Vinyl , Polyester )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-005,"Field Operation","Field Operation",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-004,"(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า","(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-008,"Process Inspection of product ( Uvan   )","Process Inspection of product ( Uvan   )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-012,"Multi Skill","Multi Skill",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-013,"Operation Support","Operation Support",Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-013,"Operation Support","Operation Support",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-012,"Multi Skill","Multi Skill",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-008,"Process Inspection of product ( Uvan   )","Process Inspection of product ( Uvan   )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-004,"(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า","(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-005,"Field Operation","Field Operation",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-006,"Process Inspection of product( ESTAR , Vinyl , Polyester )","Process Inspection of product( ESTAR , Vinyl , Polyester )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-007,"Process Inspection of product( Almatex & Olester  )","Process Inspection of product( Almatex & Olester  )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",Foreman
TECH,PRO,IRS,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Foreman
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Foreman
TECH,PRO,IRS,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Foreman
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-008,"ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ","ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",MGR
TECH,PRO,IRS,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-012,"ทักษะการบริหารต้นทุนการผลิต 
(Cost Management)","Cost Management",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-011,"ทักษะการบริหารจัดการงาน Utility (Utility Management) ","ทักษะการบริหารจัดการงาน Utility 
(Utility Management) ",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-008,"ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ","ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-010,"ทักษะการตรวจสอบคุณภาพ 
(Quality Inspection Skill) ","Quality Awareness & Problem",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-009,"ทักษะการจัดการข้อร้องเรียน และปัญหาคุณภาพสินค้า (Complain Management) ","ทักษะการจัดการข้อร้องเรียน และปัญหาคุณภาพสินค้า 
(Complain Management) ",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-006,"ความรู้ และทักษะงานวิศวอุตสาหการ (Industrial Engineering)","Knowledge of P&ID",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-004,"ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ","ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-003,"ความรู้ และทักษะงานวิศวกรรมเคมี (Chemical Engineering) ","Chemical Knowledge & Equipment (P&ID)",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-005,"ความรู้เกี่ยวกับกระบวนการผลิต และการเพิ่มประสิทธิภาพการผลิต (Production Process & Productivity Improvement)","Production Process & Productivity Improvement",MGR
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",MGR
TECH,PRO,IRS,"SHE & Q Skill",SHE-005,"Safety Officer for Management (จป.บริหาร )","เจ้าหน้าที่ความปลอดภัยในการทำงานระดับบริหาร (Safety Officer for Management level)",MGR
TECH,PRO,IRS,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",MGR
TECH,PRO,IRS,"SHE & Q Skill",SHE-004,"Safety Officer for Supervisor (จป.หัวหน้างาน )","เจ้าหน้าที่ความปลอดภัยในการทำงานระดับหัวหน้างาน (Safety Officer for Supervisor level)",MGR
TECH,PRO,IRS,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-006,"Process Inspection of product( ESTAR , Vinyl , Polyester )","Process Inspection of product( ESTAR , Vinyl , Polyester )",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-005,"Field Operation","Field Operation",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-004,"(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า","(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-007,"Process Inspection of product( Almatex & Olester  )","Process Inspection of product( Almatex & Olester  )",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-008,"Process Inspection of product ( Uvan   )","Process Inspection of product ( Uvan   )",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-009,"Packing Operation","Packing Operation",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-011,"NGK Operation","NGK Operation",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-010,"BMC Operation","BMC Operation",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-013,"Operation Support","Operation Support",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-012,"Multi Skill","Multi Skill",MGR
TECH,PRO,IRS,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,MGR
TECH,PRO,IRS,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",MGR
TECH,PRO,IRS,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",MGR
TECH,PRO,IRS,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",MGR
TECH,PRO,IRS,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,MGR
TECH,PRO,IRS,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",MGR
TECH,PRO,IRS,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",MGR
TECH,PRO,IRS,"Leadership Skill ( Managerial Competency )",MC-TL-001-1,"Team Leadership ( TL)","Positive psychology for leadership",MGR
TECH,PRO,IRS,"Leadership Skill ( Managerial Competency )",MC-TL-001-2,"Team Leadership ( TL)","Problem solving & decision making",MGR
TECH,PRO,IRS,"Leadership Skill ( Managerial Competency )",MC-TL-001-3,"Team Leadership ( TL)","Emotional intelligence for leadership",MGR
TECH,PRO,IRS,"Leadership Skill ( Managerial Competency )",MC-DEV-002-1,"Developing Other","People development and developing employees capability",MGR
TECH,PRO,IRS,"Leadership Skill ( Managerial Competency )",MC-DEV-002-2,"Developing Other"," Coaching Skill",MGR
TECH,PRO,IRS,"Basic Skill",PDIRS-013,"Operation Support","Operation Support",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-012,"Multi Skill","Multi Skill",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-008,"Process Inspection of product ( Uvan   )","Process Inspection of product ( Uvan   )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-005,"Field Operation","Field Operation",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-004,"(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า","(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-006,"Process Inspection of product( ESTAR , Vinyl , Polyester )","Process Inspection of product( ESTAR , Vinyl , Polyester )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-007,"Process Inspection of product( Almatex & Olester  )","Process Inspection of product( Almatex & Olester  )",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",Foreman
TECH,PRO,IRS,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",Foreman
TECH,PRO,IRS,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Foreman
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Foreman
TECH,PRO,IRS,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Foreman
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-008,"ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ","ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Foreman
TECH,PRO,IRS,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Foreman
TECH,PRO,IRS,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",AM
TECH,PRO,IRS,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-012,"ทักษะการบริหารต้นทุนการผลิต 
(Cost Management)","Cost Management",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-010,"ทักษะการตรวจสอบคุณภาพ 
(Quality Inspection Skill) ","Quality Awareness & Problem",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-011,"ทักษะการบริหารจัดการงาน Utility (Utility Management) ","ทักษะการบริหารจัดการงาน Utility 
(Utility Management) ",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-008,"ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ","ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-009,"ทักษะการจัดการข้อร้องเรียน และปัญหาคุณภาพสินค้า (Complain Management) ","ทักษะการจัดการข้อร้องเรียน และปัญหาคุณภาพสินค้า 
(Complain Management) ",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-006,"ความรู้ และทักษะงานวิศวอุตสาหการ (Industrial Engineering)","Knowledge of P&ID",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-003,"ความรู้ และทักษะงานวิศวกรรมเคมี (Chemical Engineering) ","Chemical Knowledge & Equipment (P&ID)",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-004,"ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ","ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ",AM
TECH,PRO,IRS,"SHE & Q Skill",SHE-005,"Safety Officer for Management (จป.บริหาร )","เจ้าหน้าที่ความปลอดภัยในการทำงานระดับบริหาร (Safety Officer for Management level)",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",AM
TECH,PRO,IRS,"Technical Skill ( Job Family )",TC-004,"ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ","ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ",AM
TECH,PRO,IRS,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",AM
TECH,PRO,IRS,"Basic Skill",PDIRS-013,"Operation Support","Operation Support",AM
TECH,PRO,IRS,"SHE & Q Skill",SHE-004,"Safety Officer for Supervisor (จป.หัวหน้างาน )","เจ้าหน้าที่ความปลอดภัยในการทำงานระดับหัวหน้างาน (Safety Officer for Supervisor level)",AM
TECH,PRO,IRS,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,AM
TECH,PRO,IRS,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",AM
TECH,PRO,IRS,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",AM
TECH,PRO,IRS,"Basic Skill",PDIRS-005,"Field Operation","Field Operation",AM
TECH,PRO,IRS,"Basic Skill",PDIRS-006,"Process Inspection of product( ESTAR , Vinyl , Polyester )","Process Inspection of product( ESTAR , Vinyl , Polyester )",AM
TECH,PRO,IRS,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",AM
